Account,Id,false
Account,IsDeleted,false
Account,MasterRecordId,false
Account,Name,false
Account,Type,false
Account,RecordTypeId,false
Account,ParentId,false
Account,BillingStreet,false
Account,BillingCity,false
Account,BillingState,false
Account,BillingPostalCode,false
Account,BillingCountry,false
Account,BillingLatitude,false
Account,BillingLongitude,false
Account,BillingGeocodeAccuracy,false
Account,ShippingStreet,false
Account,ShippingCity,false
Account,ShippingState,false
Account,ShippingPostalCode,false
Account,ShippingCountry,false
Account,ShippingLatitude,false
Account,ShippingLongitude,false
Account,ShippingGeocodeAccuracy,false
Account,Phone,false
Account,Fax,false
Account,AccountNumber,false
Account,Website,false
Account,PhotoUrl,false
Account,Sic,false
Account,Industry,false
Account,AnnualRevenue,false
Account,NumberOfEmployees,false
Account,Ownership,false
Account,TickerSymbol,false
Account,Description,false
Account,Rating,false
Account,Site,false
Account,OwnerId,false
Account,CreatedDate,false
Account,CreatedById,false
Account,LastModifiedDate,false
Account,LastModifiedById,false
Account,SystemModstamp,false
Account,LastActivityDate,false
Account,LastViewedDate,false
Account,LastReferencedDate,false
Account,IsCustomerPortal,false
Account,Jigsaw,false
Account,JigsawCompanyId,false
Account,AccountSource,false
Account,SicDesc,false
Account,ConnectionReceivedId,false
Account,ConnectionSentId,false
Account,A_M_Best_Rating__c,false
Account,Active__c,false
Profile,PermissionsManagePvtRptsAndDashbds,false,
Profile,PermissionsLeadScoreUser,false,
Profile,PermissionsCampaignInfluence2,false,
Profile,PermissionsViewDataAssessment,false,
Profile,PermissionsRemoveDirectMessageMembers,false,
Profile,PermissionsCanApproveFeedPost,false,
Profile,PermissionsAddDirectMessageMembers,false,
Profile,PermissionsAllowViewEditConvertedLeads,false,
Profile,PermissionsShowCompanyNameAsUserBadge,false,
Profile,PermissionsAccessCMC,false,
Profile,PermissionsViewHealthCheck,false,
Profile,PermissionsManageHealthCheck,false,
Profile,PermissionsPackaging2,false,
Profile,PermissionsAutomatedDataEntry,false,
Profile,PermissionsManageCertificates,false,
Profile,PermissionsCreateReportInLightning,false,
Profile,PermissionsPreventClassicExperience,false,
Profile,PermissionsHideReadByList,false,
Profile,PermissionsOpportunityScoreUser,false,
Profile,PermissionsUseSmartDataDiscovery,false,
Profile,PermissionsGetSmartDataDiscovery,false,
Profile,PermissionsCreateUpdateSDDDataset,false,
Profile,PermissionsCreateUpdateSDDStory,false,
Profile,PermissionsManageSmartDataDiscovery,false,
Profile,PermissionsShareSmartDataDiscoveryStory,false,
Profile,PermissionsManageSmartDataDiscoveryModel,false,
Profile,PermissionsDeleteFieldHistory,false,
Profile,PermissionsListEmailSend,false,
Profile,PermissionsFeedPinning,false,
Profile,PermissionsChangeDashboardColors,false,
Profile,PermissionsManageRecommendationStrategies,false,
Profile,PermissionsManagePropositions,false,
Profile,PermissionsCloseConversations,false,
Profile,PermissionsSubscribeReportRolesGrps,false,
Profile,PermissionsSubscribeDashboardRolesGrps,false,
Profile,PermissionsUseWebLink,false,
Profile,PermissionsHasUnlimitedNBAExecutions,false,
Profile,PermissionsViewOnlyEmbeddedAppUser,false,
Profile,PermissionsAdoptionAnalyticsUser,false,
Profile,PermissionsViewAllActivities,false,
Profile,PermissionsSubscribeReportToOtherUsers,false,
Profile,PermissionsLightningConsoleAllowedForUser,false,
Profile,PermissionsSubscribeReportsRunAsUser,false,
Profile,PermissionsSubscribeToLightningDashboards,false,
Profile,PermissionsSubscribeDashboardToOtherUsers,false,
Profile,PermissionsCreateLtngTempInPub,false,
Profile,PermissionsTransactionalEmailSend,false,
Profile,PermissionsViewPrivateStaticResources,false,
Profile,PermissionsViewCustomerSentiment,false,
Profile,PermissionsCreateLtngTempFolder,false,
Profile,PermissionsApexRestServices,false,
Profile,PermissionsEnableCommunityAppLauncher,false,
Profile,PermissionsGiveRecognitionBadge,false,
Profile,PermissionsCanRunAnalysis,false,
Profile,PermissionsSalesforceIQInternal,false,
Profile,PermissionsUseMySearch,false,
Profile,PermissionsLtngPromoReserved01UserPerm,false,
Profile,PermissionsManageSubscriptions,false,
Profile,PermissionsWaveManagePrivateAssetsUser,false,
Profile,PermissionsCanEditDataPrepRecipe,false,
Profile,PermissionsAddAnalyticsRemoteConnections,false,
Profile,PermissionsManageSurveys,false,
Profile,PermissionsUseAssistantDialog,false,
Profile,PermissionsUseQuerySuggestions,false,
Profile,PermissionsRecordVisibilityAPI,false,
Profile,PermissionsViewRoles,false,
Profile,PermissionsSmartDataDiscoveryForCommunity,false,
Profile,PermissionsCanManageMaps,false,
Profile,PermissionsStoryOnDSWithPredicate,false,
Profile,PermissionsLMOutboundMessagingUserPerm,false,
Profile,PermissionsModifyDataClassification,false,
Profile,PermissionsPrivacyDataAccess,false,
Profile,PermissionsQueryAllFiles,false,
Profile,PermissionsModifyMetadata,false,
Profile,PermissionsManageCMS,false,
Profile,PermissionsSandboxTestingInCommunityApp,false,
Profile,PermissionsCanEditPrompts,false,
Profile,PermissionsViewUserPII,false,
Profile,PermissionsManageHubConnections,false,
Profile,PermissionsB2BMarketingAnalyticsUser,false,
Profile,PermissionsTraceXdsQueries,false,
Profile,PermissionsSCEViewAllData,false,
Profile,PermissionsViewAllCustomSettings,false,
Profile,PermissionsViewAllForeignKeyNames,false,
Profile,PermissionsAddWaveNotificationRecipients,false,
Profile,PermissionsHeadlessCMSAccess,false,
Profile,PermissionsLMEndMessagingSessionUserPerm,false,
Profile,PermissionsConsentApiUpdate,false,
Profile,PermissionsAccessContentBuilder,false,
Profile,PermissionsEmployeeExperience,false,
Profile,PermissionsAccountSwitcherUser,false,
Profile,PermissionsViewAnomalyEvents,false,
Profile,PermissionsManageC360AConnections,false,
Profile,PermissionsManageReleaseUpdates,false,
Profile,PermissionsViewAllProfiles,false,
Profile,PermissionsSkipIdentityConfirmation,false,
Profile,PermissionsLearningManager,false,
Profile,PermissionsSendCustomNotifications,false,
Profile,PermissionsPackaging2Delete,false,
Profile,PermissionsAutonomousAnalyticsPrivacy,false,
Profile,PermissionsCallCoachingUser,false,
Profile,PermissionsViewRestrictionAndScopingRules,false,
Profile,PermissionsAllowERIBasicAccess,false,
Profile,PermissionsFSCComprehensiveUserAccess,false,
Profile,PermissionsBotManageBots,false,
Profile,PermissionsBotManageBotsTrainingData,false,
Profile,PermissionsManageTrustMeasures,false,
Profile,PermissionsViewTrustMeasures,false,
Profile,PermissionsVideoConferenceZoomUser,false,
Profile,PermissionsManageLearningReporting,false,
Profile,PermissionsIsotopeCToCUser,false,
Profile,PermissionsUseSvcCatalog,false,
Profile,PermissionsManageSvcCatalog,false,
Profile,PermissionsCanAccessCE,false,
Profile,PermissionsHasUnlimitedErbScoringRequests,false,
Profile,PermissionsSalesforceMeetingsUserPerm,false,
Profile,PermissionsIsotopeAccess,false,
Profile,PermissionsIsotopeLEX,false,
Profile,PermissionsGetSmartDataDiscoveryExternal,false,
Profile,PermissionsQuipMetricsAccess,false,
Profile,PermissionsQuipUserEngagementMetrics,false,
Profile,PermissionsTransactionSecurityExempt,false,
Profile,PermissionsManageExternalConnections,false,
Profile,PermissionsUseSubscriptionEmails,false,
Profile,PermissionsAIViewInsightObjects,false,
Profile,PermissionsAICreateInsightObjects,false,
Profile,PermissionsViewMLModels,false,
Profile,PermissionsLeadScoreResultPublisher,false,
Profile,PermissionsNativeWebviewScrolling,false,
Profile,PermissionsViewDeveloperName,false,
Profile,PermissionsBypassMFAForUiLogins,false,
Profile,PermissionsClientSecretRotation,false,
Profile,PermissionsUpdateReportTypeReferences,false,
Profile,PermissionsAccessToServiceProcess,false,
Profile,PermissionsMicrobatching,false,
Profile,PermissionsManageOrchInstsAndWorkItems,false,
Profile,PermissionsCMSECEAuthoringAccess,false,
Profile,PermissionsVideoConferenceTeamsUser,false,
Profile,PermissionsManageDataspaceScope,false,
Profile,PermissionsConfigureDataspaceScope,false,
Profile,PermissionsCdcReportingCreateReports,false,
Profile,PermissionsCdcReportingViewReports,false,
Profile,PermissionsCdcReportingManageFolders,false,
Profile,PermissionsVideoConferenceMeetUser,false,
Profile,PermissionsDeleteCrMemoAndInvoice,false,
Profile,PermissionsEmbeddedMessagingAgent,false,
Profile,PermissionsManageNamedCredentials,false,
Profile,PermissionsCanInitiateMessagingSessions,false,
Profile,PermissionsEinsteinGPTSalesEmailsUser,false,
Profile,PermissionsCanUpdateEmailMessage,false,
Profile,PermissionsDownloadPackageVersionZips,false,
Profile,PermissionsEGPTSalesSummariesUser,false,
Profile,PermissionsCodeBuilderUser,false,
Profile,PermissionsReassignOrchestrationWorkItems,false,
Profile,PermissionsManageOrchestrationRuns,false,
Profile,PermissionsDigitalLendingUser,false,
Profile,PermissionsLoanOfficerUser,false,
Profile,PermissionsUnderwriterUser,false,
Profile,PermissionsEnableIPFSUpload,false,
Profile,PermissionsEnableBCTransactionPolling,false,
Profile,PermissionsLobbyManagementUserAccess,false,
Profile,PermissionsOrgPerformanceAccess,false,
Profile,PermissionsPerformanceAnalysisAccess,false,
Profile,PermissionsSimpleCsvDataImportUser,false,
Profile,PermissionsAdvancedCsvDataImportUser,false,
Profile,PermissionsAccessToComplaintMgmt,false,
Profile,PermissionsAccessToDisputeManagement,false,
Profile,PermissionsPersonalizedFinanceUserAccess,false,
Profile,PermissionsCustomAppsOnFSMobile,false,
Profile,PermissionsStageManagementDesignUser,false,
Profile,PermissionsSegmentIntelligenceUser,false,
Profile,PermissionsFSCArcGraphCommunityUser,false,
Profile,PermissionsDigitalLendingAdminUser,false,
Profile,PermissionsActivateSystemModeFlows,false,
Profile,PermissionsPersonalizationPlatform,false,
Profile,PermissionsLeadInspectorUser,false,
Profile,PermissionsContactInspectorUser,false,
Profile,PermissionsAccessDisputePrompts,false,
Profile,UserLicenseId,false,
Profile,UserType,false,
Profile,CreatedDate,false,
Profile,CreatedById,false,
Profile,LastModifiedDate,false,
Profile,LastModifiedById,false,
Profile,SystemModstamp,false,
Profile,Description,false,
Profile,LastViewedDate,false,
Profile,LastReferencedDate,false,
RK_Occurrence__c,Id,false,
RK_Occurrence__c,OwnerId,false,
RK_Occurrence__c,IsDeleted,false,
RK_Occurrence__c,Name,false,
RK_Occurrence__c,CreatedDate,false,
RK_Occurrence__c,CreatedById,false,
RK_Occurrence__c,LastModifiedDate,false,
RK_Occurrence__c,LastModifiedById,false,
RK_Occurrence__c,SystemModstamp,false,
RK_Occurrence__c,LastViewedDate,false,
RK_Occurrence__c,LastReferencedDate,false,
RK_Occurrence__c,ConnectionReceivedId,false,
RK_Occurrence__c,ConnectionSentId,false,
RK_Occurrence__c,Claimant_Name__c,false,
RK_Occurrence__c,Closed_Claim_Count__c,false,
RK_Occurrence__c,Coverage_Major__c,false,
RK_Occurrence__c,Coverage_Minor__c,false,
RK_Occurrence__c,Date_Closed_c__c,false,
RK_Occurrence__c,Date_Reported_To_TPA__c,false,
RK_Occurrence__c,Date_Reported_to_Client__c,false,
RK_Occurrence__c,Date_Returned_to_Work_c__c,false,
RK_Occurrence__c,Date_of_Loss__c,false,
RK_Occurrence__c,Event_Number__c,false,
RK_Occurrence__c,Expense_Incurred__c,false,
RK_Occurrence__c,Expense_Outstanding__c,false,
RK_Occurrence__c,Expense_Paid__c,false,
RK_Occurrence__c,Gross_Incurred__c,false,
RK_Occurrence__c,Gross_Outstanding__c,false,
RK_Occurrence__c,Gross_Paid__c,false,
RK_Occurrence__c,Incident_Count__c,false,
RK_Occurrence__c,Indemnity_PD_Incurred__c,false,
RK_Occurrence__c,Indemnity_PD_Outstanding__c,false,
RK_Occurrence__c,Indemnity_PD_Paid__c,false,
RK_Occurrence__c,Lead_Claim__c,false,
RK_Occurrence__c,MCIC_Confidential_Occurrence__c,false,
RK_Occurrence__c,MCIC_Conflict_of_Interest_Occurrence__c,false,
RK_Occurrence__c,Medical_BI_Incurred__c,false,
RK_Occurrence__c,Medical_BI_Outstanding__c,false,
RK_Occurrence__c,Medical_BI_Paid__c,false,
RK_Occurrence__c,Net_Incurred__c,false,
RK_Occurrence__c,Net_Outstanding__c,false,
RK_Occurrence__c,Net_Paid__c,false,
RK_Occurrence__c,Open_Claim_Count__c,false,
RK_Occurrence__c,Policy_Lookup__c,false,
RK_Occurrence__c,Record_Count__c,false,
RK_Occurrence__c,Recovery_Received__c,false,
RK_Occurrence__c,Status__c,false,
RK_Occurrence__c,TPA_Carrier__c,false,
RK_Occurrence__c,Org_Hierarchy__c,false,
RecordType,Id,false,
RecordType,Name,false,
RecordType,DeveloperName,false,
RecordType,NamespacePrefix,false,
RecordType,Description,false,
RecordType,BusinessProcessId,false,
RecordType,SobjectType,false,
RecordType,IsActive,false,
RecordType,CreatedById,false,
RecordType,CreatedDate,false,
RecordType,LastModifiedById,false,
RecordType,LastModifiedDate,false,
RecordType,SystemModstamp,false,
Reins_Layer_Transaction__History,Id,false,
Reins_Layer_Transaction__History,IsDeleted,false,
Reins_Layer_Transaction__History,ParentId,false,
Reins_Layer_Transaction__History,CreatedById,false,
Reins_Layer_Transaction__History,CreatedDate,false,
Reins_Layer_Transaction__History,Field,false,
Reins_Layer_Transaction__History,DataType,false,
Reins_Layer_Transaction__History,OldValue,false,
Reins_Layer_Transaction__History,NewValue,false,
Reins_Layer_Transaction__c,Id,false,
Reins_Layer_Transaction__c,IsDeleted,false,
Reins_Layer_Transaction__c,Name,false,
Reins_Layer_Transaction__c,CreatedDate,false,
Reins_Layer_Transaction__c,CreatedById,false,
Reins_Layer_Transaction__c,LastModifiedDate,false,
Reins_Layer_Transaction__c,LastModifiedById,false,
Reins_Layer_Transaction__c,SystemModstamp,false,
Reins_Layer_Transaction__c,LastViewedDate,false,
Reins_Layer_Transaction__c,LastReferencedDate,false,
Reins_Layer_Transaction__c,ConnectionReceivedId,false,
Reins_Layer_Transaction__c,ConnectionSentId,false,
Reins_Layer_Transaction__c,Tower_Policy__c,false,
Reins_Layer_Transaction__c,Amount__c,false,
Reins_Layer_Transaction__c,Begin_Date__c,false,
Reins_Layer_Transaction__c,Category__c,false,
Reins_Layer_Transaction__c,Claim_Transaction__c,false,
Reins_Layer_Transaction__c,Claim__c,false,
Reins_Layer_Transaction__c,End_Date__c,false,
Reins_Layer_Transaction__c,Type__c,false,
Reins_Tower_Policy__c,Id,false,
Reins_Tower_Policy__c,OwnerId,false,
Reins_Tower_Policy__c,IsDeleted,false,
Reins_Tower_Policy__c,Name,false,
Reins_Tower_Policy__c,CreatedDate,false,
Reins_Tower_Policy__c,CreatedById,false,
Reins_Tower_Policy__c,LastModifiedDate,false,
Reins_Tower_Policy__c,LastModifiedById,false,
Reins_Tower_Policy__c,SystemModstamp,false,
Reins_Tower_Policy__c,LastViewedDate,false,
Reins_Tower_Policy__c,LastReferencedDate,false,
Reins_Tower_Policy__c,ConnectionReceivedId,false,
Reins_Tower_Policy__c,ConnectionSentId,false,
Reins_Tower_Policy__c,Aggregate_Limit__c,false,
Reins_Tower_Policy__c,Aggregate_Protection__c,false,
Reins_Tower_Policy__c,Claim_Limit__c,false,
Reins_Tower_Policy__c,Coverage_Type__c,false,
Reins_Tower_Policy__c,Occurrence_Limit__c,false,
Reins_Tower_Policy__c,Policy_Layer_Code__c,false,
Reins_Tower_Policy__c,Policy_Layer_Name__c,false,
Reins_Tower_Policy__c,Policy_Origin__c,false,
Reins_Tower_Policy__c,Policy_Tower_Name__c,false,
Reins_Tower_Policy__c,Policy__c,false,
Reins_Tower_Policy__c,Primary__c,false,
Reins_Tower_Policy__c,Unlimited_Aggregate__c,false,
Reins_Tower_Policy__c,Total_Outstanding_Reserve_Expense__c,false,
Reins_Tower_Policy__c,Total_Outstanding_Reserve_Indemnity__c,false,
Reins_Tower_Policy__c,Total_Paid_Expense__c,false,
Reins_Tower_Policy__c,Total_Paid_Indemnity__c,false,
Reins_Tower_Policy__c,Total_Recovery_Expense__c,false,
Reins_Tower_Policy__c,Total_Recovery_Indemnity__c,false,
Reins_Tower_Policy__c,Effective_Date__c,false,
Reins_Tower_Policy__c,Expiration_Date__c,false,
Reins_Tower_Policy__c,Policy_ID__c,false,
Reins_Tower_Policy__c,Policy_Name__c,false,
Reins_Tower_Policy__c,Policy_Type__c,false,
Reins_Tower_Policy__c,Total_Outstanding_Reserve_Left__c,false,
Reins_Tower_Policy__c,Total_Outstanding_Reserve__c,false,
Reins_Tower_Policy__c,Total_Paid__c,false,
Reins_Tower_Policy__c,Total_Payment_Left__c,false,
Reins_Tower_Policy__c,Total_Recovery__c,false,
Reins_Tower_Policy__c,Year__c,false,
Reins_Tower_Trail_Map__c,Id,false,
Reins_Tower_Trail_Map__c,OwnerId,false,
Reins_Tower_Trail_Map__c,IsDeleted,false,
Reins_Tower_Trail_Map__c,Name,false,
Reins_Tower_Trail_Map__c,CreatedDate,false,
Reins_Tower_Trail_Map__c,CreatedById,false,
Reins_Tower_Trail_Map__c,LastModifiedDate,false,
Reins_Tower_Trail_Map__c,LastModifiedById,false,
Reins_Tower_Trail_Map__c,SystemModstamp,false,
Reins_Tower_Trail_Map__c,ConnectionReceivedId,false,
Reins_Tower_Trail_Map__c,ConnectionSentId,false,
Reins_Tower_Trail_Map__c,Level__c,false,
Reins_Tower_Trail_Map__c,Tower_Policy_Name__c,false,
Reins_Tower_Trail_Map__c,Tower_Trail_Map_Key__c,false,
Reins_Tower_Trail_Map__c,Trail__c,false,
Reins_Tower_Trail_Map__c,Policy_Layer_Code__c,false,
Reins_Tower_Trail_Map__c,Tower__c,false,
Report,Id,false,
Report,OwnerId,false,
Report,FolderName,false,
Report,CreatedDate,false,
Report,CreatedById,false,
Report,LastModifiedDate,false,
Report,LastModifiedById,false,
Report,IsDeleted,false,
Report,Name,false,
Report,Description,false,
Report,DeveloperName,false,
Report,NamespacePrefix,false,
Report,LastRunDate,false,
Report,SystemModstamp,false,
Report,Format,false,
Report,LastViewedDate,false,
Report,LastReferencedDate,false,
Report,ReportTypeApiName,false,
Reserve_Worksheet__c,Id,false,
Reserve_Worksheet__c,IsDeleted,false,
Reserve_Worksheet__c,Name,false,
Reserve_Worksheet__c,RecordTypeId,false,
Reserve_Worksheet__c,CreatedDate,false,
Reserve_Worksheet__c,CreatedById,false,
Reserve_Worksheet__c,LastModifiedDate,false,
Reserve_Worksheet__c,LastModifiedById,false,
Reserve_Worksheet__c,SystemModstamp,false,
Reserve_Worksheet__c,LastActivityDate,false,
Reserve_Worksheet__c,LastViewedDate,false,
Reserve_Worksheet__c,LastReferencedDate,false,
Reserve_Worksheet__c,ConnectionReceivedId,false,
Reserve_Worksheet__c,ConnectionSentId,false,
Reserve_Worksheet__c,Claim__c,false,
Reserve_Worksheet__c,Ambulance_Fees__c,false,
Reserve_Worksheet__c,Attendant_Care__c,false,
Reserve_Worksheet__c,Defense_Cost__c,false,
Reserve_Worksheet__c,Defense_Counsel_Fees__c,false,
Reserve_Worksheet__c,Defense_Counsel_Hours__c,false,
Reserve_Worksheet__c,Diagnostic_Tests__c,false,
Reserve_Worksheet__c,Drugs_and_Medications__c,false,
Reserve_Worksheet__c,Expense_Comments__c,false,
Reserve_Worksheet__c,Expert_Witness_Fees__c,false,
Reserve_Worksheet__c,Hospital_Fees__c,false,
Reserve_Worksheet__c,IME__c,false,
Reserve_Worksheet__c,Indemnity_Comments__c,false,
Reserve_Worksheet__c,Job_Assessment_Fees__c,false,
Reserve_Worksheet__c,Medical_Comments__c,false,
Reserve_Worksheet__c,Medical_Management_Fees__c,false,
Reserve_Worksheet__c,Medical_Records_Fees__c,false,
Reserve_Worksheet__c,Medical_Rehab_Fees__c,false,
Reserve_Worksheet__c,Other_Benefits__c,false,
Reserve_Worksheet__c,Other_Expenses__c,false,
Reserve_Worksheet__c,Other_Medical_Costs__c,false,
Reserve_Worksheet__c,PPD_Total__c,false,
Reserve_Worksheet__c,PPD_Weeks__c,false,
Reserve_Worksheet__c,PTD_Total__c,false,
Reserve_Worksheet__c,PTD_Weeks__c,false,
Reserve_Worksheet__c,Physical_Therapy_Fees__c,false,
Reserve_Worksheet__c,Physicians_Fees__c,false,
Reserve_Worksheet__c,Surgical_Fees__c,false,
Reserve_Worksheet__c,Surveillance_Fees__c,false,
Reserve_Worksheet__c,TPD_Total__c,false,
Reserve_Worksheet__c,TPD_Weeks__c,false,
Reserve_Worksheet__c,TTD_Total__c,false,
Reserve_Worksheet__c,TTD_Weeks__c,false,
Reserve_Worksheet__c,Total_Expense_Reserve__c,false,
Reserve_Worksheet__c,Total_Indemnity_Reserve__c,false,
Reserve_Worksheet__c,Total_Medical_Reserve__c,false,
Reserve_Worksheet__c,Vocational_Training_Fees__c,false,
Reserve_Worksheet__c,Approved_Date__c,false,
Reserve_Worksheet__c,By_Pass_Save_Rules__c,false,
Reserve_Worksheet__c,Created_from_Approved_Worksheet__c,false,
Reserve_Worksheet__c,Description_Of_Injury__c,false,
Reserve_Worksheet__c,Description_Of_Occurrence__c,false,
Reserve_Worksheet__c,Expense_Reserve_Delta__c,false,
Reserve_Worksheet__c,Exposure_Apportionment_Rationale__c,false,
Reserve_Worksheet__c,General_Damages_D_Proof_of_Concept__c,false,
Reserve_Worksheet__c,Indemnity_Reserve_Delta__c,false,
Reserve_Worksheet__c,MCIC_01_02_Defendant_Range_High__c,false,
Reserve_Worksheet__c,MCIC_01_02_Defendant_Range_Low__c,false,
Reserve_Worksheet__c,MCIC_03_04_Defendant_Range_High_c__c,false,
Reserve_Worksheet__c,MCIC_03_04_Defendant_Range_Low_c__c,false,
Reserve_Worksheet__c,MCIC_Case_Sub_Category__c,false,
Reserve_Worksheet__c,MCIC_Claim_Status__c,false,
Reserve_Worksheet__c,MCIC_Claimant_Range_High__c,false,
Reserve_Worksheet__c,MCIC_Claimant_Range_Low__c,false,
Reserve_Worksheet__c,MCIC_Coverage_Major__c,false,
Reserve_Worksheet__c,MCIC_Current_Or_History__c,false,
Reserve_Worksheet__c,MCIC_Date_Of_Loss__c,false,
Reserve_Worksheet__c,MCIC_Error_Date__c,false,
Reserve_Worksheet__c,MCIC_Expense_Reserve_Change_Flag_Formula__c,false,
Reserve_Worksheet__c,MCIC_Indem_Reserve_Change_Flag_Formula__c,false,
Reserve_Worksheet__c,MCIC_Lost_Earnings_Rationale__c,false,
Reserve_Worksheet__c,MCIC_Worksheet_Type_formula__c,false,
Reserve_Worksheet__c,Medical_Specials_A_Proof_of_Concept__c,false,
Reserve_Worksheet__c,Medical_Specials_Rationale__c,false,
